Dialouge ,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,Actor
vijay (16).wav,2162.047001,346357.3357,4750.40509,2061259.726,0.093180099,0.002987786,0.41230553,0.092676826,0.083524318,0.002341197,112.3471467,-111.326836,5944.9175,93.761986,628.15186,-7.907014,513.6401,11.451454,331.86447,5.795968,214.22716,9.060511,149.04105,5.427875,135.2967,6.79068,175.34909,-2.1905384,135.62448,9.520688,108.2955,-0.16216408,111.89212,3.3155935,124.88941,-1.5004476,100.41354,2.8709476,108.6487,-2.4222932,89.48509,6.476723,52.788036,-2.5835261,82.94927,4.3406773,69.8627,-0.34574974,90.83038,2.5498655,76.17205,Viay
vijay (17).wav,2135.697815,410554.7232,3810.919249,1664530.47,0.080441604,0.003288523,0.3629648,0.09383848,0.132857209,0.003287809,123.046875,-124.45301,7010.1636,98.1253,949.63055,-47.729584,682.46234,1.988446,260.5032,-4.2711506,303.12808,-12.691684,225.42949,-10.623822,116.46452,-5.654484,216.25829,-22.26269,148.7056,-0.45225465,134.98842,-7.708617,163.96254,-4.311542,124.561424,0.22401126,93.47169,-6.5643077,80.84977,-4.575432,65.263374,7.787216,54.04877,-9.304777,75.69089,2.466326,62.04889,-1.5913919,51.116108,-0.38837972,58.763203,Viay
vijay (18).wav,2004.08634,436406.6483,3572.539097,1003500.061,0.051047647,0.001012333,0.37657595,0.09134877,0.120466838,0.002817357,135.9991776,-153.52254,7282.867,103.339294,1135.2137,-51.663116,430.4968,9.702997,224.69797,-12.361294,275.42618,-8.101806,128.29636,-10.140927,64.0786,-4.8430796,154.21246,-17.024149,95.81684,1.0759786,54.675327,-8.153012,145.17772,-4.6900635,123.48657,-5.188419,50.432602,-8.702026,64.55827,-10.178761,41.563572,1.0006725,47.27878,-11.681651,47.532295,-3.089657,54.150593,-5.5412545,43.851807,-1.9702138,42.838184,Viay
vijay (19).wav,1419.165279,256651.8379,2725.116577,1274451.8,0.055713991,0.000866758,0.3507208,0.097072884,0.072117291,0.001010591,135.9991776,-182.31534,8122.846,144.26913,1358.6934,-30.635,343.30093,24.669306,253.33916,-2.561316,234.7701,6.2314253,138.35909,-9.206707,118.97111,3.579624,110.20004,-11.481554,154.95123,8.552878,116.09499,-6.789112,187.5812,8.324161,100.69616,2.5636542,124.07364,-2.5577939,122.242836,-3.4919908,82.55297,9.629606,82.2934,-8.965535,110.31612,4.8032002,61.32221,-2.7737184,78.51305,1.1664004,89.74494,Viay
vijay (20).wav,2487.40402,269632.4091,5112.470042,1560497.793,0.086006236,0.000637887,0.36443356,0.08834524,0.129362548,0.001642691,117.4538352,-64.704,3790.498,86.55049,485.6061,-21.24941,246.78094,21.2531,256.84152,-1.083351,232.53769,3.1763718,103.59239,-5.829762,119.07253,8.892485,155.16924,-15.4679365,127.58309,8.179521,77.81859,-9.099945,144.75398,3.053397,70.00898,-0.5811505,58.49714,-2.49165,94.28602,-6.470971,55.386635,7.8972363,54.65863,-11.444918,81.78044,8.076477,54.761967,-8.744082,53.82339,1.4212689,42.563923,Viay
vijay (21).wav,1560.195084,530852.9997,3301.364842,2575834.449,0.02245431,0.00019261,0.32332444,0.09371706,0.065347307,0.001495848,123.046875,-276.52048,13784.667,113.88736,1933.8771,-8.469987,471.90445,27.795364,284.0983,-3.1371808,226.91461,1.654192,100.49404,-4.0457253,86.36578,-4.986782,132.72926,-5.1562505,99.66935,-0.29177463,120.84624,-7.243347,120.19596,0.46979818,103.13693,-2.836044,68.47756,-2.7526948,70.10203,-4.9637322,53.31029,2.2052553,69.68341,-8.068942,68.25929,-0.19054097,72.70784,-3.3273106,50.483353,-1.4635322,59.244884,Viay
vijay (22).wav,1737.526057,492945.435,3408.342697,2201889.74,0.120789719,0.008158987,0.37716672,0.09260931,0.079496943,0.002847839,112.3471467,-95.35607,4049.1384,124.59768,737.9071,-8.376746,317.68,12.558973,169.07767,7.299464,205.52478,4.266911,94.90909,-2.4219275,78.78363,-6.3899927,123.94099,-12.309119,114.37245,1.9684992,91.19301,-2.0273054,111.8322,-2.040602,89.731285,-4.5324044,63.53055,-4.0082083,53.18622,-7.3241796,42.526707,3.0686517,64.27182,-7.03069,51.73596,1.0210898,45.833035,-2.6115968,44.347527,3.1583958,43.20809,Viay
vijay (23).wav,1833.572717,440189.4871,3874.127858,2454884.019,0.100605102,0.004893467,0.38723007,0.09126725,0.071703982,0.002025757,112.3471467,-117.067154,5863.026,108.999275,996.60974,0.90478116,460.41232,17.459028,293.38663,2.335036,249.91847,3.2095125,168.5137,-1.3323766,117.776474,-0.20738208,182.39337,0.43103525,137.75038,1.8204108,108.21857,-1.4350897,88.134605,4.3774023,90.64247,-4.848206,94.28969,0.42912972,118.39057,-4.3569603,70.48929,2.3981936,68.96561,-6.5211077,68.11923,6.0658236,62.56122,-5.7150674,57.497223,0.8812837,57.337112,Viay
vijay (24).wav,2150.821624,263005.6413,4702.648115,1592965.041,0.189216011,0.006289962,0.39415944,0.08935831,0.097251557,0.001394573,123.046875,-10.300827,4809.0923,103.78862,585.1274,-15.343905,499.13974,33.73616,128.98819,-10.708895,211.40982,20.803596,77.90192,-11.643912,124.57871,12.882094,104.97457,-12.6301,139.50298,11.356253,82.93855,-14.420439,133.40738,11.835928,74.44676,-9.609735,109.46259,4.1665893,69.485725,-6.9175963,59.04181,9.361013,53.481133,-7.6962323,48.692387,5.9458203,40.707188,-3.9535036,57.028835,2.7790449,51.83336,Viay
vijay (25).wav,1683.347837,469560.1531,3395.88735,1817701.624,0.094384876,0.007967392,0.34004655,0.091835596,0.074430499,0.002500693,112.3471467,-151.47487,10145.081,119.713524,1096.4138,-4.7778177,279.8357,24.782845,343.49417,4.975263,274.5162,3.285222,168.55493,1.6822706,118.375435,-2.167477,112.29339,-12.069379,221.4524,5.421399,84.89599,-11.23251,135.06325,3.6521301,93.99441,-2.3052208,83.635376,-3.560237,107.05011,2.719266,74.54397,3.9377573,80.96112,-4.734015,82.72683,2.9838607,69.88618,-3.4702282,67.600136,-1.931856,82.05097,Viay
vijay (26).wav,1339.572257,317304.2914,2483.10791,981339.623,0.042914434,0.00123302,0.32560474,0.095469385,0.077868901,0.002655198,135.9991776,-264.92636,9207.658,137.52907,1734.3378,-35.96921,827.70233,15.953518,481.86768,5.5955396,593.37195,-3.6474316,174.46101,-9.688808,126.92573,-6.601868,163.85542,-15.948084,201.98582,-6.0761356,113.7616,-11.754822,175.11171,-14.758785,130.1501,-3.804498,105.284164,-15.24929,96.530396,-10.765168,67.15801,1.23651,75.96594,-10.889089,86.98466,-6.7456455,86.3074,-2.2043502,56.059635,-8.295218,63.204422,Viay
vijay (27).wav,2137.743229,289085.3795,4469.191652,1216999.924,0.045558304,0.000198612,0.32570595,0.083925016,0.096592095,0.00147122,151.9990809,-139.01134,2872.051,100.04926,474.1003,-6.2910714,202.17485,25.87022,141.46478,0.12006963,128.22531,7.9747972,74.617584,9.924137,78.32915,10.805232,91.18468,1.730165,85.82964,9.708228,92.45116,-5.7655644,87.56286,2.4736848,67.0456,-1.2468718,63.108982,-0.37536862,70.02391,-3.6705928,49.11394,5.5417476,41.38837,-6.820923,58.702705,5.2752624,54.57383,2.1729622,50.17809,4.3657417,43.998356,Viay
vijay (28).wav,2050.482203,501862.1151,3812.13136,1786135.936,0.033235932,0.00103603,0.4116019,0.09109248,0.116293303,0.004188096,129.1992188,-228.17216,8754.64,104.23607,936.8606,-35.850273,1103.5311,1.6437012,481.0744,0.74827826,536.97577,-2.6712499,154.79916,-2.8574665,100.090836,-1.8943796,217.81578,-13.409609,180.00221,1.0421103,149.56363,0.053005837,148.24919,-7.5062647,103.24807,-3.1893113,65.816765,-3.83432,87.62526,-6.996386,59.335167,7.0645704,48.263336,-7.4348016,79.87761,3.28638,54.06786,-2.271335,43.28068,3.0566883,53.787,Viay
vijay (29).wav,2037.03665,795780.9093,4304.135644,2729975.489,0.088547835,0.001190921,0.29327843,0.087674804,0.083715656,0.003279541,143.5546875,-111.316246,3263.9456,109.489525,820.0338,8.960867,311.6343,18.752522,215.5311,-0.35909924,125.102486,1.1667608,65.697685,-9.763244,76.67934,1.5289723,111.814674,-14.622391,131.83191,6.1269855,83.73087,-8.573162,96.00143,6.496513,83.31731,-1.6269354,79.30085,-6.439633,125.05127,-4.752861,75.54333,2.770906,82.368195,-8.882482,43.92231,-2.619291,59.856285,-2.6502297,59.144268,-6.4996986,47.105824,Viay
vijay (30).wav,2417.523265,454962.5242,4683.443495,2140295.688,0.034068749,0.000512812,0.37900266,0.09408145,0.132184253,0.003434191,123.046875,-182.19556,6564.6836,84.05863,851.8779,-31.959368,449.09976,3.014825,531.13965,5.206117,501.54034,3.6248462,107.71205,0.2045439,89.96516,1.2824849,191.69548,-11.248166,153.51186,6.9307923,123.06759,1.2307315,141.2605,-6.063387,75.72705,-5.0145926,77.27878,-4.833344,65.02561,-8.173021,62.597164,8.359998,40.36999,-7.5035195,65.30911,3.1008482,53.167145,-1.5500667,37.118965,3.7179747,44.021675,Viay
vijay (31).wav,978.9752871,177610.2994,1650.483602,1171359.971,0.109073371,0.00294,0.32412678,0.093772165,0.036704944,0.00048871,143.5546875,-180.42393,4233.145,161.2457,781.3535,20.90007,441.02097,21.952965,319.06415,5.816123,222.46887,3.7177002,153.59026,0.44529396,118.25849,3.6087995,135.03363,-2.471817,113.45176,6.2447467,97.6544,-7.484256,157.4876,3.0127573,137.15042,-6.137958,70.01444,-4.4686193,108.67776,4.917469,85.10751,3.401553,56.870083,-4.318288,71.24434,5.9751763,71.17471,0.101855345,83.121254,2.0912337,71.65265,Viay
vijay (32).wav,2110.447204,884116.3434,4196.030888,3437640.098,0.02765452,0.000514436,0.42921823,0.09896947,0.111769102,0.005619283,112.3471467,-292.2349,27791.555,101.98614,2247.4314,-18.219423,1001.9041,7.2285566,479.6741,-8.623533,404.7886,-4.6598434,236.15205,-9.924887,267.3866,1.2855021,140.88535,-12.708394,187.90213,0.89441544,113.03402,-11.259352,143.10046,0.8921684,73.16409,-3.1524284,115.16518,-4.2808847,129.42557,0.24388544,86.52172,-1.1222783,69.0916,-8.960013,63.42191,1.0370092,43.086815,-4.2579966,51.90495,-1.5375477,69.093315,Viay
vijay (33).wav,1895.763397,641117.9686,3760.97958,2210126.397,0.022667876,0.000146788,0.3339487,0.08403079,0.098737052,0.00297884,117.4538352,-240.52847,10376.927,109.269394,1495.9989,-18.594795,194.76581,29.490278,156.78467,3.845907,106.2623,17.696434,70.45129,-0.07442344,82.896675,7.430976,90.017365,-1.5743338,62.79716,0.11097713,90.734795,-3.0380898,110.84063,8.526102,78.58392,5.21289,59.86786,4.818333,110.5999,-3.2240715,80.54397,-0.6840625,68.16669,-7.5221415,57.070007,0.36525074,37.972565,-4.5671997,46.317867,-3.558759,65.65171,Viay
vijay (34).wav,1715.846294,405707.1681,3139.249323,1231191.492,0.017395843,0.000213552,0.3394755,0.09335611,0.090798405,0.002826817,103.359375,-340.25394,23562.97,118.1376,1677.6934,-33.49633,1863.5065,15.5499525,413.13712,-7.2136045,311.45285,-3.5636964,187.8604,-11.765947,244.50429,-5.4122834,102.73359,-14.506174,163.83751,-0.57027686,78.01306,-12.542083,151.32526,1.9587836,87.48567,-5.591388,91.846954,-5.8002315,58.23177,3.7069929,115.20734,-3.6513863,40.915646,-6.072016,47.928833,0.4374944,52.99212,-3.9672093,52.177456,-0.4260392,79.459305,Viay
vijay (35).wav,1643.726431,453691.0596,3417.425642,2375797.022,0.101204526,0.003431199,0.3429116,0.09561397,0.060378135,0.001627726,129.1992188,-125.005806,5249.1973,118.123474,983.3187,6.2194104,402.9714,27.1987,118.774895,5.1983294,147.05573,2.0184057,123.65908,0.9752745,77.8686,2.8749166,76.76862,-5.9978933,61.08715,3.6442785,67.73866,-0.30575633,95.386734,3.2181714,82.397865,0.627107,95.13207,0.87298226,90.33223,-2.5551443,71.026405,3.0256093,74.781235,-1.6714511,68.01188,1.211335,74.864944,-0.281167,70.046425,-0.7588281,71.424095,Viay
vijay (36).wav,1696.748229,293082.6768,3332.23114,1281791.153,0.134354538,0.008833458,0.33276993,0.09081576,0.086272903,0.001757003,117.4538352,-88.36974,7743.3994,122.98988,956.6625,-26.394493,303.53128,21.618744,288.21103,-3.823583,208.72859,-0.15109955,120.92944,-5.568959,83.72666,-2.7734256,124.34286,-11.769813,105.56541,1.3646839,84.30379,-7.872546,99.27782,-0.568861,92.44447,-0.20437998,72.82131,-4.904666,81.483734,-5.91505,58.00824,4.0348005,59.84593,-8.221314,50.424698,-0.37048042,52.361973,-5.5015607,46.315426,-2.9032617,43.020775,Viay
vijay (37).wav,2132.511301,648251.9635,4497.110307,2114737.339,0.025582915,0.000657196,0.47266188,0.08584867,0.101679752,0.003823746,151.9990809,-254.04375,14149.026,108.166466,787.3707,-8.575005,248.6331,6.879055,254.90195,11.53971,255.8987,12.925382,166.62746,-15.465297,140.20016,5.671285,282.8768,-0.94190013,135.02005,3.846524,63.68075,-3.1905463,109.08702,5.674367,84.36514,-0.13114429,114.63337,-0.999962,85.463326,-4.3336315,72.68357,10.287704,53.40184,-3.0133967,135.0245,-0.18282646,38.91128,0.17981409,37.287384,1.2169526,45.330795,Viay
vijay (38).wav,1961.275109,915656.8576,4091.577759,4251172.068,0.085230783,0.002262039,0.3692224,0.09913599,0.081733922,0.004453554,123.046875,-138.51079,6081.7817,106.042984,2164.2444,1.8174368,567.10364,22.953888,378.80597,8.023992,368.51166,3.7391942,191.1222,4.248009,161.55867,0.36711663,157.2635,-3.9119556,142.89294,1.2796947,167.80965,-3.0796797,161.24268,7.475491,172.02681,4.733741,133.2077,1.5238637,148.83807,1.5752575,74.67305,2.6284473,62.437122,-7.4937396,73.10281,1.0870051,70.649025,-4.971515,41.153435,-3.1027377,48.7052,Viay
vijay (39).wav,1489.64844,946613.6622,3044.819864,3977368.62,0.029993418,0.00107366,0.45372182,0.10078135,0.051621697,0.002921376,123.046875,-312.29822,12575.653,121.154274,2156.5032,5.6548862,705.821,26.046965,280.44992,15.378288,243.68231,9.038447,137.02135,2.7437966,116.665436,6.1554837,109.430664,-1.2683711,125.25574,2.9992337,88.80786,-0.6928827,87.758514,5.054334,70.27318,0.11549745,49.00793,-1.5907357,55.82437,0.57511157,46.972607,2.1348784,42.74272,-2.3148334,48.912453,-0.10763276,44.017586,0.25231245,45.84331,3.6437662,84.20891,Viay
vijay (40).wav,1204.137294,243855.6079,2153.652417,846989.3332,0.137542443,0.014254495,0.39534384,0.0975741,0.063983063,0.001468175,135.9991776,-135.8655,8207.148,154.10948,860.6924,-26.15062,1244.0494,12.41975,297.88544,-0.4571505,360.17505,-3.4161406,105.15413,-6.649719,105.932816,-0.5624536,151.19705,-8.593925,115.26961,2.9109256,89.61224,-2.2856517,115.38526,0.21266398,68.8907,-0.9267298,67.09643,-4.2911305,81.68112,-4.691546,56.47194,-0.66455364,35.710842,-4.9543324,46.302223,-2.8203363,55.5889,-2.9071157,35.275574,-3.9261363,35.743183,Viay
vijay (41).wav,1755.731599,541288.7358,3534.791689,2459071.693,0.091949527,0.00296616,0.37265453,0.092506036,0.078092008,0.003263866,112.3471467,-130.35576,6741.634,118.34863,1299.1915,-9.78784,521.0076,19.78284,396.3115,7.4152427,314.82144,6.8272514,215.53236,-4.0706587,177.27336,3.6366968,181.30038,-9.049841,164.34436,1.1376137,120.226555,-11.161674,135.09073,3.1391463,98.05248,-2.5788834,119.71598,-3.2055643,112.65713,-1.5559636,80.27211,4.573985,112.94362,-4.608832,123.43906,2.1264937,113.78586,-1.9761428,86.62669,-0.72229147,90.98238,Viay
vijay (42).wav,1252.472923,257346.8319,2495.548398,1847458.488,0.084376833,0.001905037,0.3311467,0.09610309,0.043359501,0.000516551,123.046875,-174.02362,8830.017,137.52277,1090.7855,15.599793,248.85713,28.127913,190.58107,-5.442304,227.66441,2.988418,115.859474,-7.7485948,157.09515,6.3048506,84.9063,-8.018902,90.67495,7.704098,64.176155,-8.718935,213.52428,6.195201,62.86526,-0.3143581,70.1052,-1.5889869,76.08731,-3.033903,61.075684,1.5630583,53.35942,-4.498323,53.08873,2.7636483,49.490116,-5.6914907,40.339634,0.18990423,68.70267,Viay
vijay (43).wav,1908.156349,485719.6975,3943.608194,2351560.96,0.137750067,0.005483257,0.36329404,0.09445385,0.087682282,0.002309824,123.046875,-67.51503,4317.375,115.56856,1267.4572,-14.510528,452.412,30.937828,199.30229,2.6233616,208.37187,6.6414356,154.11757,-2.318765,127.01186,6.520938,133.72906,-6.938587,150.30006,7.068273,119.08493,-1.3768144,138.33482,3.034617,106.83942,-2.140511,84.49947,-0.56346375,80.08945,-5.5520644,68.84646,3.3003,51.768215,-7.7289944,56.918655,1.0670682,69.41011,-2.5395358,82.371666,2.2710826,74.755775,Viay
vijay (44).wav,1800.670789,680285.6791,3497.984664,2572832.019,0.077582419,0.002363259,0.37473634,0.09666457,0.085309767,0.003628869,123.046875,-153.69188,7459.098,120.4448,1892.1534,-20.436857,887.97705,25.685234,818.9553,-6.8616047,593.06824,4.6786485,296.31488,-5.9433103,243.8656,-5.441815,145.7317,-9.190473,262.22278,-8.446669,136.47246,-6.9176755,174.45718,-4.510908,97.61011,-3.7245595,113.98254,-6.2873793,91.25544,-2.4595928,90.03245,-0.89458764,139.31802,-10.911827,88.108284,0.45242488,113.63692,-1.8102583,97.66653,0.32866597,101.84563,Viay
vijay (45).wav,1762.903275,287736.2021,3626.292739,1311685.395,0.144553616,0.003094082,0.39626098,0.08277761,0.075233226,0.001159879,117.4538352,-69.00036,13119.027,116.50807,1113.8768,-15.524564,297.69836,39.054703,191.06938,-3.8320184,115.94125,13.961964,90.95013,-9.340193,88.12998,6.141842,76.066734,-3.7520666,67.22436,5.916099,96.4991,-1.5695122,90.50506,5.802572,48.859886,-1.6732298,49.43458,-0.25193256,41.536266,-1.3751888,50.227993,-1.5301375,48.76704,-6.340055,46.68832,1.8115683,37.499565,-2.9256396,34.965927,1.4580438,41.37363,Viay
vijay (46).wav,2171.07616,259494.8322,4173.584213,1293597.196,0.085299704,0.002148381,0.4002159,0.09506216,0.11570491,0.002026689,135.9991776,-83.420265,4191.2383,94.92861,464.3448,-40.140076,569.56616,8.381607,228.12836,-14.587033,236.751,0.3420508,116.62604,-4.271425,114.16361,5.6631026,152.4717,-8.417481,112.29688,6.3479204,87.87949,-3.1226196,99.22541,0.38645166,71.41199,-3.4085677,47.600597,0.5443686,63.600193,-5.2251077,51.062263,5.2174497,41.470585,-8.334096,50.905666,2.4427013,54.176174,-4.6877966,55.87386,1.4070386,50.450073,Viay
vijay (47).wav,1540.619486,713729.258,3049.536452,3043889.042,0.042125612,0.002000819,0.34534624,0.09347006,0.067358458,0.003779163,112.3471467,-258.297,11141.766,125.13932,1195.6744,14.466797,402.54004,24.192732,228.29941,-0.6814679,231.4463,0.13336352,146.34222,-3.1518922,204.97993,-8.904781,114.32425,-12.27531,171.5361,-0.37506095,91.87359,-7.8750877,138.69228,3.2612438,79.49955,-1.5650816,108.62334,-6.957822,106.33692,1.3515109,58.00946,1.4419556,65.38197,-1.5089384,49.111755,0.3077056,43.92361,-3.3316867,49.576538,-6.6761703,63.496536,Viay
vijay (48).wav,2270.563951,542867.6877,3892.643292,1704659.311,0.038969899,0.001151966,0.38366073,0.08924051,0.140807378,0.003698531,123.046875,-189.84824,6197.2974,90.16779,1056.7738,-55.74078,393.65826,-1.6181812,265.52164,-4.8876486,310.96484,-19.723503,139.56868,-8.735387,108.08377,-10.535619,161.34433,-20.836605,169.15091,0.15438348,109.173386,-11.843831,124.115326,-0.28494278,108.39598,5.1565533,76.59801,-5.777786,92.78248,-1.9472263,59.582333,10.012844,60.746105,-7.5651546,77.50786,1.3351537,52.380264,0.0930035,55.893517,-2.2372708,52.147022,Viay
vijay (49).wav,1529.831783,652407.829,2968.745668,2481465.85,0.195966075,0.011605306,0.3110622,0.0952454,0.067878969,0.002405847,135.9991776,-81.56248,10697.531,120.015854,1797.8419,-17.878502,387.89316,31.279871,300.76364,3.0374444,279.25366,-4.7534146,100.26192,-5.8890343,140.74019,-8.063482,176.1666,-11.311502,156.02866,-0.88832897,63.40341,-15.861493,82.24346,-2.0683076,70.80516,-9.314857,64.56827,-13.613818,61.13116,-8.595801,48.045628,1.6177716,50.978203,-13.178077,49.00016,-3.3030756,36.11153,-3.812985,41.367107,-4.723256,38.98275,Viay
vijay (50).wav,1959.269937,372227.3717,4141.81164,1931294.626,0.102036755,0.002787297,0.37333632,0.089069195,0.086752176,0.002028337,123.046875,-82.20692,6589.882,108.409294,633.713,-0.57280755,544.24524,24.743353,177.6856,4.4959545,184.31499,6.7600894,98.05901,-4.0051923,107.241394,3.6767678,72.98381,-8.224167,79.62105,7.2162848,58.106052,-7.102515,68.740616,6.461973,51.787964,-1.2250414,47.822376,2.4957535,60.081184,-1.6794865,61.85063,8.469931,44.40556,-3.8190305,45.122227,6.018213,51.530933,-2.0131056,48.791885,1.3054522,48.215343,Viay
vijay (51).wav,1556.743254,351590.0776,3313.97728,2011116.618,0.075945798,0.001908265,0.27384338,0.09048651,0.053636321,0.000924857,143.5546875,-173.66034,5430.648,122.27859,898.19556,4.7630377,246.72527,31.600588,170.1478,7.893202,200.97147,0.9553407,112.33499,-2.6093342,94.31604,-6.9300656,122.42089,-10.099139,81.49743,0.82224935,79.83737,-16.14666,115.412865,0.793641,72.48974,-1.6405941,95.80665,-6.7522116,58.50127,4.982002,87.04747,-0.29594165,28.738161,-5.0215926,49.40175,-1.2425097,56.27137,-1.4228731,41.767483,-5.7462707,46.54139,Viay
vijay (52).wav,1457.875854,175336.0491,2952.521722,704822.1721,0.152334881,0.006618754,0.3441398,0.09895809,0.080599188,0.00086463,129.1992188,-84.08176,5484.8755,152.04613,978.02136,-49.99912,389.34573,48.534428,403.34613,-14.5942955,652.05206,11.348825,209.28719,-6.177774,160.83081,-0.7787915,191.20107,1.722837,96.64689,-6.1683545,67.82339,-1.4751245,126.5912,-9.435365,128.71999,-0.8136143,92.27723,-12.425996,100.275536,2.248276,59.480267,-3.0256386,78.34322,0.9215289,96.745125,7.0862393,85.907166,-6.191755,107.58276,-0.39984486,64.30378,Viay
